prompt,domain,modifier,word_count,sentence_count,avg_word_length,vocab_diversity,long_sentences,question_count,nested_clauses,technical_terms,number_count,attention_density,estimated_tokens,mean_latency,median_latency,std_latency,q90_latency,mean_cost,median_cost,std_cost,cv_latency,cv_cost,trials_completed,raw_trials,timestamp
Compare multiple approaches and provide clear recommendations. Develop a strategic framework for digital transformation in traditional manufacturing companies.,business_analysis,Compare multiple approaches and provide clear recommendations.,18,2,7.888888888888889,1.0,0,0,0,8,0,1.4444444444444444,23,5.719036181767781,5.830152750015259,0.24897124738113766,5.928287935256958,0.0008266833333333334,0.00085085,3.4176827757349785e-05,0.04353377727786633,0.04134210329309867,3,"[{'trial': 0, 'latency': 5.830152750015259, 'cost_estimate': 0.00085085, 'input_tokens': 23.400000000000002, 'output_tokens': 676, 'response_features': {'word_count': 520, 'sentence_count': 35, 'avg_word_length': np.float64(6.563461538461539), 'vocab_diversity': 0.5, 'long_sentences': 9, 'question_count': 0, 'nested_clauses': 26, 'technical_terms': 164, 'number_count': 10, 'attention_density': 0.8653846153846154, 'estimated_tokens': 676}, 'timestamp': '2025-07-07T21:02:32.840510'}, {'trial': 1, 'latency': 5.374134063720703, 'cost_estimate': 0.00077835, 'input_tokens': 23.400000000000002, 'output_tokens': 618, 'response_features': {'word_count': 476, 'sentence_count': 40, 'avg_word_length': np.float64(6.714285714285714), 'vocab_diversity': 0.49159663865546216, 'long_sentences': 5, 'question_count': 0, 'nested_clauses': 48, 'technical_terms': 162, 'number_count': 12, 'attention_density': 0.9327731092436975, 'estimated_tokens': 618}, 'timestamp': '2025-07-07T21:02:39.215567'}, {'trial': 2, 'latency': 5.952821731567383, 'cost_estimate': 0.00085085, 'input_tokens': 23.400000000000002, 'output_tokens': 676, 'response_features': {'word_count': 520, 'sentence_count': 52, 'avg_word_length': np.float64(6.5807692307692305), 'vocab_diversity': 0.49615384615384617, 'long_sentences': 2, 'question_count': 0, 'nested_clauses': 34, 'technical_terms': 178, 'number_count': 11, 'attention_density': 0.9038461538461539, 'estimated_tokens': 676}, 'timestamp': '2025-07-07T21:02:46.169715'}]",2025-07-07T21:02:47.170908
Explain the underlying principles and practical implications. Develop a strategic framework for digital transformation in traditional manufacturing companies.,business_analysis,Explain the underlying principles and practical implications.,18,2,7.833333333333333,1.0,0,0,0,10,0,1.5555555555555556,23,6.568846702575684,5.902911186218262,1.2138779955342784,7.798251914978027,0.00085835,0.0008671,8.850023540458333e-05,0.18479316849612423,0.10310506833411001,3,"[{'trial': 0, 'latency': 8.272087097167969, 'cost_estimate': 0.0009621, 'input_tokens': 23.400000000000002, 'output_tokens': 765, 'response_features': {'word_count': 589, 'sentence_count': 39, 'avg_word_length': np.float64(6.879456706281833), 'vocab_diversity': 0.5076400679117148, 'long_sentences': 15, 'question_count': 0, 'nested_clauses': 56, 'technical_terms': 199, 'number_count': 12, 'attention_density': 0.9405772495755518, 'estimated_tokens': 765}, 'timestamp': '2025-07-07T21:02:55.443944'}, {'trial': 1, 'latency': 5.53154182434082, 'cost_estimate': 0.0008671, 'input_tokens': 23.400000000000002, 'output_tokens': 689, 'response_features': {'word_count': 530, 'sentence_count': 35, 'avg_word_length': np.float64(6.862264150943396), 'vocab_diversity': 0.49056603773584906, 'long_sentences': 15, 'question_count': 0, 'nested_clauses': 43, 'technical_terms': 184, 'number_count': 12, 'attention_density': 0.9188679245283019, 'estimated_tokens': 689}, 'timestamp': '2025-07-07T21:03:01.976499'}, {'trial': 2, 'latency': 5.902911186218262, 'cost_estimate': 0.00074585, 'input_tokens': 23.400000000000002, 'output_tokens': 592, 'response_features': {'word_count': 456, 'sentence_count': 28, 'avg_word_length': np.float64(7.089912280701754), 'vocab_diversity': 0.5285087719298246, 'long_sentences': 13, 'question_count': 0, 'nested_clauses': 43, 'technical_terms': 181, 'number_count': 8, 'attention_density': 1.019736842105263, 'estimated_tokens': 592}, 'timestamp': '2025-07-07T21:03:08.880875'}]",2025-07-07T21:03:09.882143
Provide a detailed analysis with specific examples and quantitative data. Analyze the economic implications of remote work policies on urban real estate markets.,business_analysis,Provide a detailed analysis with specific examples and quantitative data.,23,2,6.043478260869565,1.0,0,0,0,2,0,1.0869565217391304,29,7.00071104367574,6.756906270980835,1.0659281774193503,8.080114126205444,0.0009433083333333334,0.0009012250000000001,8.930479954751705e-05,0.15225998770257515,0.0946719077864435,3,"[{'trial': 0, 'latency': 8.410916090011597, 'cost_estimate': 0.0010674749999999998, 'input_tokens': 29.900000000000002, 'output_tokens': 848, 'response_features': {'word_count': 653, 'sentence_count': 35, 'avg_word_length': np.float64(5.309341500765697), 'vocab_diversity': 0.4119448698315467, 'long_sentences': 16, 'question_count': 0, 'nested_clauses': 36, 'technical_terms': 112, 'number_count': 26, 'attention_density': 0.6385911179173047, 'estimated_tokens': 848}, 'timestamp': '2025-07-07T21:03:18.294040'}, {'trial': 1, 'latency': 6.756906270980835, 'cost_estimate': 0.0009012250000000001, 'input_tokens': 29.900000000000002, 'output_tokens': 715, 'response_features': {'word_count': 550, 'sentence_count': 39, 'avg_word_length': np.float64(4.943636363636363), 'vocab_diversity': 0.4218181818181818, 'long_sentences': 12, 'question_count': 0, 'nested_clauses': 31, 'technical_terms': 76, 'number_count': 23, 'attention_density': 0.6163636363636363, 'estimated_tokens': 715}, 'timestamp': '2025-07-07T21:03:26.052309'}, {'trial': 2, 'latency': 5.83431077003479, 'cost_estimate': 0.0008612250000000001, 'input_tokens': 29.900000000000002, 'output_tokens': 683, 'response_features': {'word_count': 526, 'sentence_count': 29, 'avg_word_length': np.float64(5.14638783269962), 'vocab_diversity': 0.42585551330798477, 'long_sentences': 16, 'question_count': 0, 'nested_clauses': 26, 'technical_terms': 84, 'number_count': 17, 'attention_density': 0.6349809885931559, 'estimated_tokens': 683}, 'timestamp': '2025-07-07T21:03:32.887504'}]",2025-07-07T21:03:33.888589
Give a concise overview focusing on the most critical points. Analyze the economic implications of remote work policies on urban real estate markets.,business_analysis,Give a concise overview focusing on the most critical points.,23,2,5.521739130434782,0.9130434782608695,0,0,0,1,0,0.9565217391304348,29,3.3834484418233237,3.493027687072754,0.20421715680703942,3.5466617584228515,0.0004791416666666667,0.000492475,2.6246692913372722e-05,0.06035769727792506,0.054778564961732376,3,"[{'trial': 0, 'latency': 3.560070276260376, 'cost_estimate': 0.000492475, 'input_tokens': 29.900000000000002, 'output_tokens': 388, 'response_features': {'word_count': 299, 'sentence_count': 14, 'avg_word_length': np.float64(5.625418060200669), 'vocab_diversity': 0.5484949832775919, 'long_sentences': 8, 'question_count': 0, 'nested_clauses': 13, 'technical_terms': 53, 'number_count': 5, 'attention_density': 0.7692307692307693, 'estimated_tokens': 388}, 'timestamp': '2025-07-07T21:03:37.461554'}, {'trial': 1, 'latency': 3.097247362136841, 'cost_estimate': 0.000442475, 'input_tokens': 29.900000000000002, 'output_tokens': 348, 'response_features': {'word_count': 268, 'sentence_count': 16, 'avg_word_length': np.float64(5.746268656716418), 'vocab_diversity': 0.5671641791044776, 'long_sentences': 6, 'question_count': 0, 'nested_clauses': 15, 'technical_terms': 48, 'number_count': 5, 'attention_density': 0.8022388059701493, 'estimated_tokens': 348}, 'timestamp': '2025-07-07T21:03:41.559530'}, {'trial': 2, 'latency': 3.493027687072754, 'cost_estimate': 0.0005024750000000001, 'input_tokens': 29.900000000000002, 'output_tokens': 396, 'response_features': {'word_count': 305, 'sentence_count': 17, 'avg_word_length': np.float64(5.508196721311475), 'vocab_diversity': 0.5344262295081967, 'long_sentences': 7, 'question_count': 0, 'nested_clauses': 14, 'technical_terms': 48, 'number_count': 5, 'attention_density': 0.7377049180327869, 'estimated_tokens': 396}, 'timestamp': '2025-07-07T21:03:46.053540'}]",2025-07-07T21:03:47.054776
Create a step-by-step breakdown with actionable recommendations. Analyze the economic implications of remote work policies on urban real estate markets.,business_analysis,Create a step-by-step breakdown with actionable recommendations.,20,2,6.65,1.0,0,0,0,5,0,1.25,26,5.3761922518412275,5.4703049659729,0.5781697294834819,5.920093059539795,0.00081275,0.00082025,4.521937269209587e-05,0.10754260681162797,0.05563749331540556,3,"[{'trial': 0, 'latency': 6.0325400829315186, 'cost_estimate': 0.000864, 'input_tokens': 26.0, 'output_tokens': 686, 'response_features': {'word_count': 528, 'sentence_count': 24, 'avg_word_length': np.float64(6.043560606060606), 'vocab_diversity': 0.44886363636363635, 'long_sentences': 15, 'question_count': 0, 'nested_clauses': 42, 'technical_terms': 130, 'number_count': 7, 'attention_density': 0.7746212121212122, 'estimated_tokens': 686}, 'timestamp': '2025-07-07T21:03:53.088180'}, {'trial': 1, 'latency': 5.4703049659729, 'cost_estimate': 0.00082025, 'input_tokens': 26.0, 'output_tokens': 651, 'response_features': {'word_count': 501, 'sentence_count': 22, 'avg_word_length': np.float64(5.512974051896207), 'vocab_diversity': 0.41916167664670656, 'long_sentences': 17, 'question_count': 0, 'nested_clauses': 20, 'technical_terms': 94, 'number_count': 7, 'attention_density': 0.6467065868263473, 'estimated_tokens': 651}, 'timestamp': '2025-07-07T21:03:59.559443'}, {'trial': 2, 'latency': 4.625731706619263, 'cost_estimate': 0.000754, 'input_tokens': 26.0, 'output_tokens': 598, 'response_features': {'word_count': 460, 'sentence_count': 24, 'avg_word_length': np.float64(5.8), 'vocab_diversity': 0.41956521739130437, 'long_sentences': 16, 'question_count': 0, 'nested_clauses': 32, 'technical_terms': 95, 'number_count': 7, 'attention_density': 0.6956521739130435, 'estimated_tokens': 598}, 'timestamp': '2025-07-07T21:04:05.186009'}]",2025-07-07T21:04:06.187016
Compare multiple approaches and provide clear recommendations. Analyze the economic implications of remote work policies on urban real estate markets.,business_analysis,Compare multiple approaches and provide clear recommendations.,20,2,6.55,1.0,0,0,0,3,0,1.15,26,6.867128610610962,5.3336265087127686,2.5164374074425435,9.398773336410523,0.0008294166666666667,0.00082775,9.288396285449686e-05,0.3664468149838042,0.11198709477081907,3,"[{'trial': 0, 'latency': 10.415060043334961, 'cost_estimate': 0.000944, 'input_tokens': 26.0, 'output_tokens': 750, 'response_features': {'word_count': 577, 'sentence_count': 28, 'avg_word_length': np.float64(5.729636048526863), 'vocab_diversity': 0.4558058925476603, 'long_sentences': 14, 'question_count': 0, 'nested_clauses': 36, 'technical_terms': 115, 'number_count': 8, 'attention_density': 0.7175043327556326, 'estimated_tokens': 750}, 'timestamp': '2025-07-07T21:04:16.602978'}, {'trial': 1, 'latency': 5.3336265087127686, 'cost_estimate': 0.00082775, 'input_tokens': 26.0, 'output_tokens': 657, 'response_features': {'word_count': 506, 'sentence_count': 28, 'avg_word_length': np.float64(5.590909090909091), 'vocab_diversity': 0.48221343873517786, 'long_sentences': 16, 'question_count': 0, 'nested_clauses': 17, 'technical_terms': 94, 'number_count': 9, 'attention_density': 0.7015810276679841, 'estimated_tokens': 657}, 'timestamp': '2025-07-07T21:04:22.938022'}, {'trial': 2, 'latency': 4.852699279785156, 'cost_estimate': 0.0007165, 'input_tokens': 26.0, 'output_tokens': 568, 'response_features': {'word_count': 437, 'sentence_count': 25, 'avg_word_length': np.float64(5.700228832951945), 'vocab_diversity': 0.47139588100686497, 'long_sentences': 9, 'question_count': 0, 'nested_clauses': 20, 'technical_terms': 74, 'number_count': 7, 'attention_density': 0.6864988558352403, 'estimated_tokens': 568}, 'timestamp': '2025-07-07T21:04:28.791761'}]",2025-07-07T21:04:29.792997
Explain the underlying principles and practical implications. Analyze the economic implications of remote work policies on urban real estate markets.,business_analysis,Explain the underlying principles and practical implications.,20,2,6.5,0.95,0,0,0,5,0,1.2,26,5.426984786987305,5.425154209136963,0.4045795075258535,5.823754215240479,0.00076525,0.000684,0.00011667708286834506,0.0745495930808475,0.1524692360252794,3,"[{'trial': 0, 'latency': 5.923404216766357, 'cost_estimate': 0.00093025, 'input_tokens': 26.0, 'output_tokens': 739, 'response_features': {'word_count': 569, 'sentence_count': 29, 'avg_word_length': np.float64(5.713532513181019), 'vocab_diversity': 0.3181019332161687, 'long_sentences': 15, 'question_count': 0, 'nested_clauses': 33, 'technical_terms': 120, 'number_count': 12, 'attention_density': 0.5869947275922671, 'estimated_tokens': 739}, 'timestamp': '2025-07-07T21:04:35.717668'}, {'trial': 1, 'latency': 4.932395935058594, 'cost_estimate': 0.000684, 'input_tokens': 26.0, 'output_tokens': 542, 'response_features': {'word_count': 417, 'sentence_count': 24, 'avg_word_length': np.float64(5.685851318944844), 'vocab_diversity': 0.4556354916067146, 'long_sentences': 12, 'question_count': 0, 'nested_clauses': 14, 'technical_terms': 81, 'number_count': 10, 'attention_density': 0.6834532374100719, 'estimated_tokens': 542}, 'timestamp': '2025-07-07T21:04:41.651634'}, {'trial': 2, 'latency': 5.425154209136963, 'cost_estimate': 0.0006815, 'input_tokens': 26.0, 'output_tokens': 540, 'response_features': {'word_count': 416, 'sentence_count': 22, 'avg_word_length': np.float64(5.78125), 'vocab_diversity': 0.45913461538461536, 'long_sentences': 10, 'question_count': 0, 'nested_clauses': 18, 'technical_terms': 78, 'number_count': 9, 'attention_density': 0.6899038461538461, 'estimated_tokens': 540}, 'timestamp': '2025-07-07T21:04:48.077578'}]",2025-07-07T21:04:49.078472
"Provide a detailed analysis with specific examples and quantitative data. Explain quantum computing principles to a high school student, including practical applications and current limitations.",educational_content,Provide a detailed analysis with specific examples and quantitative data.,25,2,6.8,0.92,0,0,1,7,0,1.24,32,6.465652545293172,6.594123601913452,0.3628256321705814,6.784130430221557,0.0009047916666666666,0.000918125,4.488797785104112e-05,0.056115856772215374,0.04961139619732843,3,"[{'trial': 0, 'latency': 6.831632137298584, 'cost_estimate': 0.000918125, 'input_tokens': 32.5, 'output_tokens': 728, 'response_features': {'word_count': 560, 'sentence_count': 27, 'avg_word_length': np.float64(5.564285714285714), 'vocab_diversity': 0.4714285714285714, 'long_sentences': 14, 'question_count': 0, 'nested_clauses': 33, 'technical_terms': 129, 'number_count': 4, 'attention_density': 0.7607142857142857, 'estimated_tokens': 728}, 'timestamp': '2025-07-07T21:04:55.911445'}, {'trial': 1, 'latency': 5.9712018966674805, 'cost_estimate': 0.000844375, 'input_tokens': 32.5, 'output_tokens': 669, 'response_features': {'word_count': 515, 'sentence_count': 32, 'avg_word_length': np.float64(5.737864077669903), 'vocab_diversity': 0.4970873786407767, 'long_sentences': 15, 'question_count': 0, 'nested_clauses': 28, 'technical_terms': 137, 'number_count': 13, 'attention_density': 0.8174757281553398, 'estimated_tokens': 669}, 'timestamp': '2025-07-07T21:05:02.884132'}, {'trial': 2, 'latency': 6.594123601913452, 'cost_estimate': 0.000951875, 'input_tokens': 32.5, 'output_tokens': 755, 'response_features': {'word_count': 581, 'sentence_count': 37, 'avg_word_length': np.float64(5.905335628227195), 'vocab_diversity': 0.5180722891566265, 'long_sentences': 13, 'question_count': 0, 'nested_clauses': 33, 'technical_terms': 156, 'number_count': 16, 'attention_density': 0.8433734939759037, 'estimated_tokens': 755}, 'timestamp': '2025-07-07T21:05:10.479210'}]",2025-07-07T21:05:11.480193
"Give a concise overview focusing on the most critical points. Explain quantum computing principles to a high school student, including practical applications and current limitations.",educational_content,Give a concise overview focusing on the most critical points.,25,2,6.32,0.96,0,0,1,6,0,1.24,32,4.950566132863362,3.9186642169952393,1.7565568624562642,6.7225000858306885,0.0005514583333333334,0.000588125,5.723974920358132e-05,0.35481939142186303,0.10379705182364575,3,"[{'trial': 0, 'latency': 3.9186642169952393, 'cost_estimate': 0.000588125, 'input_tokens': 32.5, 'output_tokens': 464, 'response_features': {'word_count': 357, 'sentence_count': 18, 'avg_word_length': np.float64(6.224089635854342), 'vocab_diversity': 0.5826330532212886, 'long_sentences': 9, 'question_count': 0, 'nested_clauses': 21, 'technical_terms': 111, 'number_count': 7, 'attention_density': 0.9523809523809523, 'estimated_tokens': 464}, 'timestamp': '2025-07-07T21:05:15.399529'}, {'trial': 1, 'latency': 3.509575128555298, 'cost_estimate': 0.000470625, 'input_tokens': 32.5, 'output_tokens': 370, 'response_features': {'word_count': 285, 'sentence_count': 21, 'avg_word_length': np.float64(6.3578947368421055), 'vocab_diversity': 0.6210526315789474, 'long_sentences': 8, 'question_count': 0, 'nested_clauses': 22, 'technical_terms': 89, 'number_count': 13, 'attention_density': 1.0105263157894737, 'estimated_tokens': 370}, 'timestamp': '2025-07-07T21:05:19.909731'}, {'trial': 2, 'latency': 7.423459053039551, 'cost_estimate': 0.000595625, 'input_tokens': 32.5, 'output_tokens': 470, 'response_features': {'word_count': 362, 'sentence_count': 23, 'avg_word_length': np.float64(5.964088397790055), 'vocab_diversity': 0.5939226519337016, 'long_sentences': 7, 'question_count': 0, 'nested_clauses': 20, 'technical_terms': 100, 'number_count': 10, 'attention_density': 0.925414364640884, 'estimated_tokens': 470}, 'timestamp': '2025-07-07T21:05:28.334053'}]",2025-07-07T21:05:29.335061
"Create a step-by-step breakdown with actionable recommendations. Explain quantum computing principles to a high school student, including practical applications and current limitations.",educational_content,Create a step-by-step breakdown with actionable recommendations.,22,2,7.454545454545454,0.9545454545454546,0,0,1,10,0,1.4545454545454546,28,6.76587986946106,6.033321380615234,1.0951360675645596,7.857781410217285,0.0008784,0.0009234,7.542242151155495e-05,0.16186158913456933,0.0858634124676172,3,"[{'trial': 0, 'latency': 8.313896417617798, 'cost_estimate': 0.00077215, 'input_tokens': 28.6, 'output_tokens': 612, 'response_features': {'word_count': 471, 'sentence_count': 24, 'avg_word_length': np.float64(5.806794055201698), 'vocab_diversity': 0.49256900212314225, 'long_sentences': 16, 'question_count': 0, 'nested_clauses': 27, 'technical_terms': 121, 'number_count': 12, 'attention_density': 0.8067940552016986, 'estimated_tokens': 612}, 'timestamp': '2025-07-07T21:05:37.649707'}, {'trial': 1, 'latency': 5.9504218101501465, 'cost_estimate': 0.0009234, 'input_tokens': 28.6, 'output_tokens': 733, 'response_features': {'word_count': 564, 'sentence_count': 26, 'avg_word_length': np.float64(5.822695035460993), 'vocab_diversity': 0.5212765957446809, 'long_sentences': 18, 'question_count': 0, 'nested_clauses': 31, 'technical_terms': 146, 'number_count': 11, 'attention_density': 0.8351063829787234, 'estimated_tokens': 733}, 'timestamp': '2025-07-07T21:05:44.601172'}, {'trial': 2, 'latency': 6.033321380615234, 'cost_estimate': 0.00093965, 'input_tokens': 28.6, 'output_tokens': 746, 'response_features': {'word_count': 574, 'sentence_count': 34, 'avg_word_length': np.float64(5.93205574912892), 'vocab_diversity': 0.4634146341463415, 'long_sentences': 18, 'question_count': 0, 'nested_clauses': 33, 'technical_terms': 147, 'number_count': 15, 'attention_density': 0.7770034843205574, 'estimated_tokens': 746}, 'timestamp': '2025-07-07T21:05:51.635509'}]",2025-07-07T21:05:52.636490
"Compare multiple approaches and provide clear recommendations. Explain quantum computing principles to a high school student, including practical applications and current limitations.",educational_content,Compare multiple approaches and provide clear recommendations.,22,2,7.363636363636363,0.9545454545454546,0,0,1,8,0,1.3636363636363635,28,6.7042209307352705,6.6530938148498535,0.4221038985628822,7.126502323150635,0.0010304833333333334,0.00099465,5.1562394781037476e-05,0.06296091714814489,0.050037097266044224,3,"[{'trial': 0, 'latency': 6.214714527130127, 'cost_estimate': 0.00099465, 'input_tokens': 28.6, 'output_tokens': 790, 'response_features': {'word_count': 608, 'sentence_count': 31, 'avg_word_length': np.float64(5.8618421052631575), 'vocab_diversity': 0.46381578947368424, 'long_sentences': 17, 'question_count': 0, 'nested_clauses': 30, 'technical_terms': 164, 'number_count': 13, 'attention_density': 0.7828947368421053, 'estimated_tokens': 790}, 'timestamp': '2025-07-07T21:05:58.852089'}, {'trial': 1, 'latency': 6.6530938148498535, 'cost_estimate': 0.0009934, 'input_tokens': 28.6, 'output_tokens': 789, 'response_features': {'word_count': 607, 'sentence_count': 33, 'avg_word_length': np.float64(5.645799011532125), 'vocab_diversity': 0.5090609555189456, 'long_sentences': 15, 'question_count': 0, 'nested_clauses': 31, 'technical_terms': 130, 'number_count': 7, 'attention_density': 0.7742998352553542, 'estimated_tokens': 789}, 'timestamp': '2025-07-07T21:06:06.506202'}, {'trial': 2, 'latency': 7.24485445022583, 'cost_estimate': 0.0011034, 'input_tokens': 28.6, 'output_tokens': 877, 'response_features': {'word_count': 675, 'sentence_count': 42, 'avg_word_length': np.float64(6.248888888888889), 'vocab_diversity': 0.4740740740740741, 'long_sentences': 14, 'question_count': 0, 'nested_clauses': 37, 'technical_terms': 201, 'number_count': 17, 'attention_density': 0.8266666666666667, 'estimated_tokens': 877}, 'timestamp': '2025-07-07T21:06:14.752471'}]",2025-07-07T21:06:15.753489
"Explain the underlying principles and practical implications. Explain quantum computing principles to a high school student, including practical applications and current limitations.",educational_content,Explain the underlying principles and practical implications.,22,2,7.318181818181818,0.8181818181818182,0,0,1,10,0,1.3181818181818181,28,6.011765241622925,5.728583574295044,0.895517668961519,6.9236101627349855,0.00078465,0.00078465,4.082482904638641e-06,0.14896085142535717,0.005202934945056574,3,"[{'trial': 0, 'latency': 5.728583574295044, 'cost_estimate': 0.00078965, 'input_tokens': 28.6, 'output_tokens': 626, 'response_features': {'word_count': 482, 'sentence_count': 35, 'avg_word_length': np.float64(6.087136929460581), 'vocab_diversity': 0.5062240663900415, 'long_sentences': 11, 'question_count': 0, 'nested_clauses': 29, 'technical_terms': 138, 'number_count': 16, 'attention_density': 0.8526970954356846, 'estimated_tokens': 626}, 'timestamp': '2025-07-07T21:06:21.483270'}, {'trial': 1, 'latency': 5.08434534072876, 'cost_estimate': 0.00078465, 'input_tokens': 28.6, 'output_tokens': 622, 'response_features': {'word_count': 479, 'sentence_count': 31, 'avg_word_length': np.float64(5.638830897703549), 'vocab_diversity': 0.5219206680584552, 'long_sentences': 11, 'question_count': 0, 'nested_clauses': 37, 'technical_terms': 119, 'number_count': 15, 'attention_density': 0.8475991649269311, 'estimated_tokens': 622}, 'timestamp': '2025-07-07T21:06:27.569492'}, {'trial': 2, 'latency': 7.222366809844971, 'cost_estimate': 0.00077965, 'input_tokens': 28.6, 'output_tokens': 618, 'response_features': {'word_count': 476, 'sentence_count': 33, 'avg_word_length': np.float64(6.052521008403361), 'vocab_diversity': 0.5336134453781513, 'long_sentences': 13, 'question_count': 0, 'nested_clauses': 29, 'technical_terms': 142, 'number_count': 17, 'attention_density': 0.8928571428571429, 'estimated_tokens': 618}, 'timestamp': '2025-07-07T21:06:35.792695'}]",2025-07-07T21:06:36.793550
"Provide a detailed analysis with specific examples and quantitative data. Create a comprehensive study guide for advanced calculus, covering integration techniques and real-world applications.",educational_content,Provide a detailed analysis with specific examples and quantitative data.,24,2,7.041666666666667,0.9166666666666666,0,0,1,7,0,1.25,31,7.13248078028361,7.502159118652344,0.7010709048722085,7.695916748046875,0.0007411333333333333,0.00073905,2.6067487199361756e-05,0.09829271560186828,0.035172466311993014,3,"[{'trial': 0, 'latency': 6.1509270668029785, 'cost_estimate': 0.00077405, 'input_tokens': 31.200000000000003, 'output_tokens': 613, 'response_features': {'word_count': 472, 'sentence_count': 64, 'avg_word_length': np.float64(5.0275423728813555), 'vocab_diversity': 0.4067796610169492, 'long_sentences': 5, 'question_count': 0, 'nested_clauses': 12, 'technical_terms': 100, 'number_count': 56, 'attention_density': 0.6440677966101694, 'estimated_tokens': 613}, 'timestamp': '2025-07-07T21:06:42.945234'}, {'trial': 1, 'latency': 7.744356155395508, 'cost_estimate': 0.0007103, 'input_tokens': 31.200000000000003, 'output_tokens': 562, 'response_features': {'word_count': 433, 'sentence_count': 32, 'avg_word_length': np.float64(4.468822170900693), 'vocab_diversity': 0.4780600461893764, 'long_sentences': 8, 'question_count': 0, 'nested_clauses': 8, 'technical_terms': 80, 'number_count': 63, 'attention_density': 0.6812933025404158, 'estimated_tokens': 562}, 'timestamp': '2025-07-07T21:06:51.690772'}, {'trial': 2, 'latency': 7.502159118652344, 'cost_estimate': 0.00073905, 'input_tokens': 31.200000000000003, 'output_tokens': 585, 'response_features': {'word_count': 450, 'sentence_count': 35, 'avg_word_length': np.float64(4.684444444444445), 'vocab_diversity': 0.4266666666666667, 'long_sentences': 8, 'question_count': 0, 'nested_clauses': 12, 'technical_terms': 94, 'number_count': 73, 'attention_density': 0.6622222222222223, 'estimated_tokens': 585}, 'timestamp': '2025-07-07T21:07:00.194001'}]",2025-07-07T21:07:01.194936
"Give a concise overview focusing on the most critical points. Create a comprehensive study guide for advanced calculus, covering integration techniques and real-world applications.",educational_content,Give a concise overview focusing on the most critical points.,24,2,6.541666666666667,0.9583333333333334,0,0,1,6,0,1.25,31,3.9116642475128174,3.9930875301361084,0.3473696093248773,4.231023359298706,0.00044405000000000003,0.00043155,2.7969477411397357e-05,0.08880353408290292,0.06298722533813164,3,"[{'trial': 0, 'latency': 3.9930875301361084, 'cost_estimate': 0.00043155, 'input_tokens': 31.200000000000003, 'output_tokens': 339, 'response_features': {'word_count': 261, 'sentence_count': 42, 'avg_word_length': np.float64(6.206896551724138), 'vocab_diversity': 0.5325670498084292, 'long_sentences': 3, 'question_count': 0, 'nested_clauses': 4, 'technical_terms': 97, 'number_count': 22, 'attention_density': 0.9195402298850575, 'estimated_tokens': 339}, 'timestamp': '2025-07-07T21:07:05.198046'}, {'trial': 1, 'latency': 4.2905073165893555, 'cost_estimate': 0.0004828, 'input_tokens': 31.200000000000003, 'output_tokens': 380, 'response_features': {'word_count': 293, 'sentence_count': 38, 'avg_word_length': np.float64(6.0580204778157), 'vocab_diversity': 0.4778156996587031, 'long_sentences': 2, 'question_count': 0, 'nested_clauses': 9, 'technical_terms': 97, 'number_count': 22, 'attention_density': 0.8395904436860068, 'estimated_tokens': 380}, 'timestamp': '2025-07-07T21:07:10.489316'}, {'trial': 2, 'latency': 3.4513978958129883, 'cost_estimate': 0.0004178, 'input_tokens': 31.200000000000003, 'output_tokens': 328, 'response_features': {'word_count': 253, 'sentence_count': 38, 'avg_word_length': np.float64(6.300395256916996), 'vocab_diversity': 0.5138339920948617, 'long_sentences': 1, 'question_count': 0, 'nested_clauses': 5, 'technical_terms': 97, 'number_count': 22, 'attention_density': 0.9169960474308301, 'estimated_tokens': 328}, 'timestamp': '2025-07-07T21:07:14.941632'}]",2025-07-07T21:07:15.943042
